Location,Month,Avg temp (°C),Avg high (°C),Avg low (°C),Daylight (h/day),Cloud cover (%),Rainfall (mm),Source URL
"Ohrid, North Macedonia",Jun,17.8,23.9,11.7,15.1,24,30.5,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Jul,20.6,26.7,13.3,14.8,10,20.3,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Aug,20.6,26.1,13.3,13.7,15,25.4,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Sep,16.1,22.2,10.6,12.4,31,48.3,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Oct,11.7,16.7,6.7,11.1,45,63.5,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Nov,6.7,11.1,2.2,9.9,54,73.7,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Ohrid, North Macedonia",Dec,2.8,6.7,-1.1,9.3,56,55.9,https://weatherspark.com/y/85621/Average-Weather-in-Ohrid-Macedonia-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Jan,27.2,31.1,23.3,12.8,84,223.5,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Feb,27.2,31.1,23.9,12.5,84,231.1,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Mar,27.8,31.7,23.9,12.2,74,134.6,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Apr,27.2,31.7,23.3,11.8,49,53.3,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",May,26.1,31.1,21.7,11.5,29,10.2,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Jun,25.0,30.0,20.0,11.3,21,2.5,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Jul,23.9,29.4,18.9,11.4,18,2.5,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Aug,24.4,30.0,18.9,11.7,16,0.0,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Sep,25.0,30.6,20.0,12.0,17,2.5,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Oct,26.7,31.7,21.7,12.4,25,7.6,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Nov,27.2,31.7,23.3,12.7,45,38.1,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Hell-Ville, Nosy Be, Madagascar",Dec,27.2,31.1,23.3,12.9,71,137.2,https://weatherspark.com/y/104553/Average-Weather-in-Hell-Ville-Madagascar-Year-Round
"Accra, Ghana",Jan,27.8,31.7,25.0,11.8,51,5.1,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Feb,28.9,32.2,26.1,11.9,65,15.2,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Mar,28.9,32.8,26.1,12.1,77,53.3,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Apr,28.9,32.2,26.1,12.2,83,83.8,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",May,28.3,31.1,25.6,12.4,83,139.7,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Jun,26.7,29.4,24.4,12.4,69,160.0,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Jul,25.6,27.8,23.9,12.4,58,66.0,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Aug,25.0,27.8,23.9,12.3,55,27.9,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Sep,26.1,28.9,23.9,12.1,56,68.6,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Oct,27.2,30.6,24.4,12.0,55,83.8,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Nov,28.3,31.7,25.6,11.9,50,25.4,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Accra, Ghana",Dec,28.3,31.7,25.6,11.8,44,10.2,https://weatherspark.com/y/42322/Average-Weather-in-Accra-Ghana-Year-Round
"Popenguine-Ndayane, Senegal",Jan,23.3,30.6,17.8,11.4,46,2.5,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Feb,23.9,31.7,18.3,11.7,42,0.0,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Mar,25.0,32.8,18.9,12.1,37,0.0,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Apr,25.0,33.3,19.4,12.5,35,0.0,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",May,26.1,33.3,21.1,12.8,32,0.0,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Jun,27.8,33.3,23.9,13.0,41,10.2,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Jul,28.3,32.2,25.0,12.9,59,58.4,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Aug,27.8,31.7,25.0,12.6,73,142.2,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Sep,27.8,32.2,25.0,12.2,78,111.8,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Oct,28.3,33.9,23.9,11.8,68,25.4,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Nov,26.7,33.9,21.7,11.5,58,2.5,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Popenguine-Ndayane, Senegal",Dec,24.4,31.7,18.9,11.3,54,2.5,https://weatherspark.com/y/31518/Average-Weather-in-Ngu%C3%A9khokh-Senegal-Year-Round
"Sidi Ifni, Morocco",Jan,16.7,18.9,14.4,10.5,29,27.9,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Feb,17.2,19.4,15.0,11.2,27,30.5,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Mar,18.3,20.6,16.1,12.0,26,22.9,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Apr,18.3,20.6,16.1,12.9,24,10.2,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",May,19.4,21.1,17.2,13.6,22,5.1,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Jun,20.6,22.2,18.3,14.0,11,0.0,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Jul,21.7,23.9,20.0,13.8,3,0.0,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Aug,22.2,24.4,20.0,13.1,8,2.5,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Sep,22.2,23.9,20.0,12.3,24,5.1,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Oct,21.1,23.3,18.9,11.4,35,15.2,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Nov,19.4,21.7,17.2,10.7,34,30.5,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Sidi Ifni, Morocco",Dec,17.8,20.0,15.6,10.3,33,30.5,https://weatherspark.com/y/31940/Average-Weather-in-Sidi-Ifni-Morocco-Year-Round
"Cape Maclear, Malawi",Jan,27.2,28.9,25.0,12.8,82,251.5,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Feb,26.7,28.9,24.4,12.5,76,200.7,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Mar,26.7,29.4,24.4,12.2,60,121.9,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Apr,25.6,28.9,22.2,11.8,33,33.0,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",May,23.9,27.8,20.0,11.5,19,5.1,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Jun,22.2,26.1,18.3,11.3,10,0.0,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Jul,22.2,26.1,18.3,11.4,9,0.0,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Aug,23.9,27.8,19.4,11.7,10,2.5,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Sep,26.1,30.0,22.2,12.0,14,2.5,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Oct,28.3,31.7,24.4,12.4,26,10.2,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Nov,28.9,31.7,25.6,12.8,48,53.3,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Cape Maclear, Malawi",Dec,27.8,30.0,25.0,12.9,75,170.2,https://weatherspark.com/y/98053/Average-Weather-in-Monkey-Bay-Malawi-Year-Round
"Tamraght, Morocco",Jan,13.9,20.0,9.4,10.4,29,27.9,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Feb,15.6,20.6,10.6,11.1,27,30.5,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Mar,17.2,21.7,12.8,12.0,28,22.9,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Apr,17.8,22.2,13.9,13.0,23,12.7,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",May,18.9,22.8,15.6,13.7,21,5.1,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Jun,20.6,23.9,17.2,14.1,11,0.0,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Jul,21.7,25.0,18.3,13.9,3,0.0,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Aug,22.2,25.6,18.3,13.2,8,2.5,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Sep,21.1,25.0,17.8,12.3,24,2.5,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Oct,20.6,24.4,16.1,11.4,34,15.2,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Nov,17.8,22.2,13.3,10.6,33,33.0,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Tamraght, Morocco",Dec,15.0,20.6,10.6,10.2,33,35.6,https://weatherspark.com/y/31973/Average-Weather-in-Taghazout-Morocco-Year-Round
"Knysna, South Africa",Jan,21.1,25,17.2,14.1,18,22.9,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Feb,21.1,25,17.8,13.3,16,25.4,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Mar,20,24.4,16.7,12.2,24,33,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Apr,18.3,22.8,15,11.2,36,38.1,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",May,16.7,21.1,13.3,10.3,40,25.4,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Jun,15,19.4,11.1,9.9,36,27.9,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Jul,14.4,18.9,10.6,10.2,33,27.9,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Aug,14.4,18.9,11.1,10.9,32,30.5,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Sep,15.6,19.4,11.7,11.9,38,25.4,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Oct,16.7,20.6,13.3,13,38,38.1,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Nov,18.3,22.2,14.4,13.9,34,38.1,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Knysna, South Africa",Dec,20,23.9,16.7,14.4,27,27.9,https://weatherspark.com/y/89137/Average-Weather-in-Knysna-Western-Cape-South-Africa-Year-Round
"Tamarin, Mauritius",Jan,27.2,29.4,24.4,13.2,58,88.9,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Feb,27.2,29.4,24.4,12.8,58,114.3,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Mar,26.7,29.4,23.9,12.2,51,83.8,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Apr,25.6,28.3,23.3,11.6,37,53.3,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",May,23.9,26.7,21.7,11.1,18,20.3,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Jun,22.8,25,20,10.9,11,7.6,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Jul,21.7,24.4,19.4,11,11,7.6,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Aug,21.7,24.4,19.4,11.5,10,10.2,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Sep,22.2,25,19.4,12,10,10.2,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Oct,23.3,26.1,20.6,12.6,18,10.2,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Nov,25,27.8,22.2,13.1,30,15.2,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Tamarin, Mauritius",Dec,26.1,28.9,23.3,13.3,48,43.2,https://weatherspark.com/y/105628/Average-Weather-in-Tamarin-Mauritius-Year-Round
"Swakopmund, Namibia",Jan,17.8,20.6,16.1,13.3,27,2.5,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Feb,18.3,21.1,16.1,12.8,25,5.1,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Mar,17.8,21.7,15,12.2,16,5.1,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Apr,17.8,22.2,13.9,11.5,10,5.1,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",May,16.7,22.2,12.2,11,7,2.5,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Jun,16.1,21.1,11.7,10.8,8,0,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Jul,15.6,21.1,11.1,10.9,9,0,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Aug,14.4,19.4,10,11.4,9,0,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Sep,13.9,18.9,10.6,12,10,0,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Oct,14.4,18.9,11.7,12.6,13,0,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Nov,15.6,19.4,13.3,13.2,15,2.5,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Swakopmund, Namibia",Dec,17.2,20,14.4,13.5,17,2.5,https://weatherspark.com/y/76228/Average-Weather-in-Swakopmund-Namibia-Year-Round
"Ostrava, Czechia",Jan,-1.1,1.1,-3.9,8.7,62,17.8,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Feb,0,3.3,-3.3,10.1,62,17.8,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Mar,3.9,7.8,0,12,58,25.4,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Apr,8.9,13.9,3.9,13.8,53,35.6,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",May,13.9,18.9,8.3,15.5,50,61,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Jun,17.2,22.2,11.7,16.3,46,76.2,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Jul,18.9,23.9,13.3,15.8,40,78.7,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Aug,18.3,23.9,12.8,14.3,41,63.5,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Sep,13.9,18.9,9.4,12.5,48,53.3,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Oct,9.4,13.3,5,10.7,55,35.6,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Nov,4.4,6.7,1.1,9,64,30.5,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
"Ostrava, Czechia",Dec,0,2.2,-2.2,8.2,64,20.3,https://weatherspark.com/y/83623/Average-Weather-in-Ostrava-Czechia-Year-Round
